,Adj_Close,Close,Date,High,Low,Open,Symbol,Volume
3433,65.220623,81.989998,2002-08-22,82.449997,80.199997,80.949997,IBM,5446600
3434,64.433109,81.00,2002-08-21,82.330002,79.550003,81.900002,IBM,7768600
3435,64.647883,81.269997,2002-08-20,82.00,80.18,81.559998,IBM,7671000
3436,65.618358,82.489998,2002-08-19,82.849998,79.010002,79.349998,IBM,10803900
3437,63.120581,79.349998,2002-08-16,79.980003,75.980003,76.50,IBM,11645800
3438,60.853491,76.50,2002-08-15,76.709999,74.599998,75.400002,IBM,9267300
3439,59.596647,74.919998,2002-08-14,75.019997,71.349998,71.949997,IBM,8353000
3440,57.194328,71.900002,2002-08-13,73.800003,71.190002,71.550003,IBM,8014700
3441,57.090913,71.769997,2002-08-12,72.639999,70.610001,71.050003,IBM,5263300
3442,57.138646,71.830002,2002-08-09,74.300003,70.400002,70.610001,IBM,6940900
3443,56.963641,71.610001,2002-08-08,72.050003,68.349998,69.199997,IBM,8420500
3444,55.022691,69.169998,2002-08-07,69.900002,66.800003,69.00,IBM,8037300
3445,53.893128,67.900002,2002-08-06,69.419998,66.610001,67.00,IBM,8370800
3446,52.377133,65.989998,2002-08-05,68.349998,65.849998,67.940002,IBM,7126900
3447,53.877251,67.879997,2002-08-02,68.230003,67.120003,68.209999,IBM,6915000
3448,54.170927,68.25,2002-08-01,70.699997,67.220001,70.400002,IBM,8832000
3449,55.877411,70.400002,2002-07-31,71.599998,69.110001,70.75,IBM,12718600
3450,56.980672,71.790001,2002-07-30,72.699997,70.019997,70.50,IBM,10138600
3451,56.496507,71.18,2002-07-29,71.400002,68.00,70.370003,IBM,11919300
3452,52.702558,66.400002,2002-07-26,69.470001,65.760002,68.75,IBM,11576400
3453,55.04401,69.349998,2002-07-25,70.00,67.300003,68.900002,IBM,10989800
3454,55.194817,69.540001,2002-07-24,70.00,65.699997,66.00,IBM,13804500
3455,53.218473,67.050003,2002-07-23,70.00,66.660004,68.25,IBM,12766700
3456,54.369355,68.50,2002-07-22,72.190002,68.309998,71.25,IBM,14866900
3457,57.147351,72.00,2002-07-19,72.699997,70.00,70.959999,IBM,11612900
3458,57.187039,72.050003,2002-07-18,74.199997,70.00,70.50,IBM,15310800
3459,56.107589,70.690002,2002-07-17,71.599998,69.620003,71.00,IBM,11537300
3460,54.77415,69.010002,2002-07-16,71.389999,68.480003,69.510002,IBM,10486800
3461,56.353638,71.00,2002-07-15,71.00,66.599998,68.400002,IBM,10420900
3462,54.932891,69.209999,2002-07-12,71.739998,68.800003,70.00,IBM,8572200
3463,55.091637,69.410004,2002-07-11,69.75,67.550003,68.00,IBM,11026400
3464,54.575722,68.760002,2002-07-10,71.25,68.529999,70.599998,IBM,10073400
3465,55.297998,69.669998,2002-07-09,72.25,69.449997,71.400002,IBM,11165600
3466,56.591754,71.300003,2002-07-08,73.480003,71.029999,73.00,IBM,9488100
3467,58.337921,73.50,2002-07-05,73.900002,72.00,72.449997,IBM,5243000
3468,55.96472,70.510002,2002-07-03,70.709999,67.870003,67.949997,IBM,8469900
3469,54.432854,68.580002,2002-07-02,69.400002,67.699997,67.849998,IBM,12012900
3470,53.655012,67.599998,2002-07-01,72.410004,67.160004,72.010002,IBM,12055900
3471,57.147351,72.00,2002-06-28,73.620003,71.25,71.349998,IBM,10945600
3472,57.067981,71.900002,2002-06-27,72.150002,69.099998,71.199997,IBM,10610100
3473,55.599613,70.050003,2002-06-26,70.589996,66.099998,66.099998,IBM,11544000
3474,54.448725,68.599998,2002-06-25,71.449997,68.410004,70.300003,IBM,8554800
3475,55.321808,69.699997,2002-06-24,71.489998,67.25,67.25,IBM,14687700
3476,54.567783,68.75,2002-06-21,70.989998,68.190002,70.00,IBM,15542600
3477,56.813993,71.580002,2002-06-20,74.089996,71.43,74.00,IBM,11116900
3478,58.218863,73.349998,2002-06-19,75.199997,73.25,74.199997,IBM,9455400
3479,60.274583,75.940002,2002-06-18,76.900002,75.470001,75.599998,IBM,7242000
3480,61.227037,77.139999,2002-06-17,77.75,75.160004,76.18,IBM,7775800
3481,60.457134,76.169998,2002-06-14,76.769997,73.25,74.199997,IBM,8592000
3482,60.004718,75.599998,2002-06-13,77.400002,75.300003,75.449997,IBM,8909600
3483,59.250692,74.650002,2002-06-12,75.949997,73.25,75.400002,IBM,13296100
3484,59.917409,75.489998,2002-06-11,78.25,75.199997,77.849998,IBM,7953400
3485,60.957177,76.800003,2002-06-10,78.800003,76.599998,77.75,IBM,7075800
3486,62.147747,78.300003,2002-06-07,78.849998,77.00,78.480003,IBM,9309400
3487,63.227197,79.660004,2002-06-06,80.949997,78.889999,80.550003,IBM,5540600
3488,63.933602,80.550003,2002-06-05,80.709999,79.110001,79.650002,IBM,7172100
3489,62.949393,79.309998,2002-06-04,79.650002,77.599998,78.110001,IBM,7273200
3490,61.996939,78.110001,2002-06-03,80.910004,78.00,80.75,IBM,8383600
3491,63.854225,80.449997,2002-05-31,82.050003,80.400002,82.050003,IBM,5126200
3492,65.282912,82.25,2002-05-30,82.25,80.220001,80.599998,IBM,7374100
3493,64.766997,81.599998,2002-05-29,82.00,81.00,81.50,IBM,4519500
3494,65.147982,82.080002,2002-05-28,83.110001,81.690002,82.800003,IBM,4552100
3495,65.957567,83.099998,2002-05-24,83.75,82.620003,83.650002,IBM,4122000
3496,66.949708,84.349998,2002-05-23,85.050003,82.519997,84.25,IBM,6865600
3497,66.67191,84.00,2002-05-22,84.389999,82.739998,83.760002,IBM,5040700
3498,66.235365,83.449997,2002-05-21,85.00,83.300003,84.410004,IBM,4454000
3499,67.029078,84.449997,2002-05-20,85.459999,83.93,85.449997,IBM,4530300
3500,68.013287,85.690002,2002-05-17,86.400002,85.00,86.25,IBM,5874800
3501,67.822792,85.449997,2002-05-16,86.00,83.400002,84.199997,IBM,6768300
3502,67.068766,84.50,2002-05-15,86.489998,84.050003,84.599998,IBM,8552300
3503,67.846608,85.480003,2002-05-14,85.480003,82.190002,84.50,IBM,9624700
3504,65.235291,82.190002,2002-05-13,82.290001,79.50,80.25,IBM,6527600
3505,63.243069,79.68,2002-05-10,80.50,79.25,79.949997,IBM,7386300
3506,63.441497,79.93,2002-05-09,83.00,79.00,81.900002,IBM,10130100
3507,65.441652,82.449997,2002-05-08,82.800003,78.199997,78.199997,IBM,12779700
3508,60.600001,76.50,2002-05-07,77.50,75.919998,76.889999,IBM,17418700
3509,60.203923,76.00,2002-05-06,81.870003,76.00,81.699997,IBM,13648400
3510,64.782588,81.779999,2002-05-03,83.50,81.110001,83.099998,IBM,8656300
3511,66.430276,83.860001,2002-05-02,84.800003,83.129997,83.75,IBM,6582900
3512,66.778827,84.300003,2002-05-01,84.650002,81.669998,83.849998,IBM,12203800
3513,66.351062,83.760002,2002-04-30,85.230003,83.529999,83.910004,IBM,8883900
3514,66.45404,83.889999,2002-04-29,85.099998,83.550003,84.709999,IBM,6535600
3515,67.103608,84.709999,2002-04-26,86.959999,84.699997,86.699997,IBM,6684200
3516,68.687922,86.709999,2002-04-25,86.919998,85.769997,86.050003,IBM,6870000
3517,68.52157,86.50,2002-04-24,88.25,86.269997,88.199997,IBM,6520500
3518,69.179061,87.330002,2002-04-23,89.080002,87.239998,88.349998,IBM,5144100
3519,69.654354,87.93,2002-04-22,88.949997,87.360001,88.949997,IBM,6757700
3520,70.501962,89.00,2002-04-19,90.029999,87.599998,89.900002,IBM,9273200
3521,70.462352,88.949997,2002-04-18,89.099998,86.900002,86.970001,IBM,14763500
3522,67.182823,84.809998,2002-04-17,87.199997,84.00,87.050003,IBM,11019500
3523,68.28392,86.199997,2002-04-16,86.849998,85.580002,86.349998,IBM,7933100
3524,67.610588,85.349998,2002-04-15,86.599998,84.699997,86.50,IBM,8871600
3525,67.808627,85.599998,2002-04-12,87.959999,84.400002,87.559998,IBM,15819300
3526,66.691689,84.190002,2002-04-11,88.510002,83.339996,88.050003,IBM,23343700
3527,70.509885,89.010002,2002-04-10,89.949997,88.199997,88.449997,IBM,13143900
3528,69.503843,87.739998,2002-04-09,88.519997,87.099998,88.50,IBM,17383600
3529,69.242435,87.410004,2002-04-08,88.589996,85.349998,87.50,IBM,41207300
3530,77.037256,97.25,2002-04-05,101.25,97.25,100.839996,IBM,9801800
3531,79.881096,100.839996,2002-04-04,101.139999,99.50,99.959999,IBM,5928500
3532,79.184001,99.959999,2002-04-03,101.50,98.900002,101.400002,IBM,7649100
3533,79.968234,100.949997,2002-04-02,102.010002,100.510002,102.00,IBM,7382200
3534,81.481257,102.860001,2002-04-01,104.00,102.400002,104.00,IBM,5587000
3535,82.384315,104.00,2002-03-28,105.139999,103.389999,103.550003,IBM,5347500
3536,81.901099,103.389999,2002-03-27,103.790001,102.50,103.75,IBM,5602400
3537,81.512944,102.900002,2002-03-26,105.699997,102.300003,103.57,IBM,8144000
3538,82.035764,103.559998,2002-03-25,106.660004,103.50,105.800003,IBM,6277900
3539,83.651765,105.599998,2002-03-22,106.699997,105.07,106.50,IBM,5507900
3540,84.58651,106.779999,2002-03-21,106.779999,104.699997,105.699997,IBM,5113100
3541,83.57255,105.50,2002-03-20,106.900002,105.489998,106.900002,IBM,4844100
3542,85.148941,107.489998,2002-03-19,108.050003,106.489998,106.849998,IBM,4614800
3543,84.245882,106.349998,2002-03-18,108.639999,106.230003,107.099998,IBM,5301200
3544,84.594433,106.790001,2002-03-15,107.449997,105.589996,106.550003,IBM,10864100
3545,84.443922,106.599998,2002-03-14,107.949997,106.589996,107.019997,IBM,5335500
3546,84.903374,107.18,2002-03-13,108.650002,106.699997,108.300003,IBM,6409200
3547,85.949021,108.50,2002-03-12,108.849998,105.510002,105.519997,IBM,11059300
3548,83.366588,105.239998,2002-03-11,105.970001,103.599998,104.349998,IBM,8639100
3549,83.247763,105.089996,2002-03-08,107.339996,104.82,104.82,IBM,10726400
3550,82.154589,103.709999,2002-03-07,107.50,103.239998,107.300003,IBM,10971900
3551,84.206278,106.300003,2002-03-06,107.089996,104.75,105.150002,IBM,7687400
3552,83.707216,105.669998,2002-03-05,106.50,104.160004,104.25,IBM,7562100
3553,83.889414,105.900002,2002-03-04,106.529999,103.129997,103.349998,IBM,10767700
3554,81.607999,103.019997,2002-03-01,103.099998,98.50,98.599998,IBM,10492900
3555,77.726435,98.120003,2002-02-28,99.599998,97.82,98.489998,IBM,7939000
3556,77.496709,97.830002,2002-02-27,100.309998,96.699997,98.099998,IBM,11978700
3557,76.958042,97.150002,2002-02-26,99.190002,95.989998,99.00,IBM,11634500
3558,77.869023,98.300003,2002-02-25,99.25,97.120003,98.449997,IBM,9902800
3559,77.987842,98.449997,2002-02-22,99.199997,95.760002,96.379997,IBM,10471600
3560,76.348077,96.379997,2002-02-21,99.699997,96.010002,98.75,IBM,10131700
3561,78.669097,99.309998,2002-02-20,100.00,97.00,99.540001,IBM,14525200
3562,80.245494,101.300003,2002-02-19,101.800003,98.860001,101.50,IBM,13395900
3563,81.50502,102.889999,2002-02-15,104.800003,101.699997,104.800003,IBM,18204600
3564,85.465805,107.889999,2002-02-14,109.150002,107.199997,109.00,IBM,5816300
3565,85.608393,108.07,2002-02-13,108.480003,106.120003,106.699997,IBM,5086900
3566,84.420158,106.57,2002-02-12,107.889999,106.059998,106.75,IBM,4559800
3567,85.061803,107.379997,2002-02-11,107.690002,104.510002,105.00,IBM,6271900
3568,83.168549,104.989998,2002-02-08,105.720001,102.610001,103.00,IBM,8339400
3569,82.313024,103.910004,2002-02-07,107.00,103.860001,106.639999,IBM,7253800
3570,84.467685,106.629997,2002-02-06,107.82,105.330002,106.699997,IBM,6669800
3571,84.09538,106.300003,2002-02-05,108.50,106.00,106.25,IBM,6737700
3572,84.490937,106.800003,2002-02-04,108.00,105.989998,108.00,IBM,6601900
3573,85.44027,108.00,2002-02-01,109.300003,106.639999,107.639999,IBM,6799500
3574,85.353247,107.889999,2002-01-31,107.980003,104.459999,106.400002,IBM,9877000
3575,83.502044,105.550003,2002-01-30,105.75,101.00,104.25,IBM,17713300
3576,81.484702,103.00,2002-01-29,108.559998,102.410004,108.150002,IBM,14509400
3577,85.558939,108.150002,2002-01-28,110.209999,107.059998,109.50,IBM,7092900
3578,86.452895,109.279999,2002-01-25,110.690002,108.099998,108.50,IBM,6761800
3579,86.009873,108.720001,2002-01-24,109.730003,107.07,108.800003,IBM,8581500
3580,85.36116,107.900002,2002-01-23,111.25,107.00,110.800003,IBM,12556700
3581,87.418054,110.50,2002-01-22,114.260002,110.330002,114.25,IBM,10130400
3582,90.384731,114.25,2002-01-18,114.900002,112.809998,114.25,IBM,18440200
3583,94.854524,119.900002,2002-01-17,120.550003,117.260002,119.849998,IBM,11153700
3584,92.87674,117.400002,2002-01-16,118.75,117.25,118.00,IBM,5366300
3585,94.023852,118.849998,2002-01-15,119.699997,117.720001,118.050003,IBM,5647900
3586,93.390965,118.050003,2002-01-14,120.089996,117.099998,120.00,IBM,10026700
3587,95.178877,120.309998,2002-01-11,122.18,120.279999,121.50,IBM,4797800
3588,96.626616,122.139999,2002-01-10,124.00,121.419998,123.75,IBM,8926300
3589,98.485732,124.489998,2002-01-09,126.389999,124.150002,124.699997,IBM,6839900
3590,98.651865,124.699997,2002-01-08,125.199997,123.730003,124.25,IBM,5311800
3591,98.137646,124.050003,2002-01-07,126.190002,123.699997,125.00,IBM,5939600
3592,99.363869,125.599998,2002-01-04,125.599998,123.980003,124.050003,IBM,8405200
3593,97.829113,123.660004,2002-01-03,124.220001,120.25,121.50,IBM,8621700
3594,96.120304,121.50,2002-01-02,121.50,119.800003,120.599998,IBM,6862800
3595,95.693102,120.959999,2001-12-31,123.239998,120.949997,122.75,IBM,3512700
3596,97.227864,122.900002,2001-12-28,123.879997,122.349998,123.50,IBM,4213900
3597,97.702531,123.50,2001-12-27,123.93,122.639999,122.75,IBM,3826200
3598,96.832308,122.400002,2001-12-26,123.699997,121.809998,122.00,IBM,3755700
3599,96.080746,121.449997,2001-12-24,122.480003,121.099998,122.050003,IBM,1654400
3600,96.515861,122.00,2001-12-21,123.50,121.709999,122.699997,IBM,8659100
3601,97.069638,122.699997,2001-12-20,124.00,122.150002,123.889999,IBM,6344800
3602,98.011065,123.889999,2001-12-19,124.699997,121.010002,121.900002,IBM,8053900
3603,96.674081,122.199997,2001-12-18,122.970001,121.349998,121.510002,IBM,5596200
3604,95.993723,121.339996,2001-12-17,122.139999,120.150002,120.150002,IBM,6205100
3605,95.803858,121.099998,2001-12-14,121.480003,119.410004,120.800003,IBM,7036000
3606,95.131412,120.25,2001-12-13,122.300003,120.120003,121.550003,IBM,8061000
3607,97.465195,123.199997,2001-12-12,123.209999,120.059998,121.120003,IBM,7977900
3608,96.120304,121.50,2001-12-11,122.739998,119.800003,120.400002,IBM,7793200
3609,94.664658,119.660004,2001-12-10,121.00,119.410004,120.00,IBM,5570900
3610,95.25008,120.400002,2001-12-07,121.00,118.75,119.50,IBM,6889200
3611,95.044389,120.139999,2001-12-06,121.699997,119.800003,120.50,IBM,11225700
3612,96.041194,121.400002,2001-12-05,121.980003,116.650002,116.849998,IBM,14646200
3613,92.275492,116.639999,2001-12-04,116.720001,113.379997,114.300003,IBM,6585900
3614,90.289795,114.129997,2001-12-03,114.849998,113.209999,114.800003,IBM,5785800
3615,91.44482,115.589996,2001-11-30,115.940002,113.800003,114.43,IBM,5597800
3616,90.527131,114.43,2001-11-29,114.550003,111.809998,112.900002,IBM,6128700
3617,88.723393,112.150002,2001-11-28,114.379997,112.099998,114.099998,IBM,6161200
3618,90.345172,114.199997,2001-11-27,116.300003,114.07,116.25,IBM,6894100
3619,92.030248,116.330002,2001-11-26,116.400002,115.199997,115.900002,IBM,4854300
3620,91.254954,115.349998,2001-11-23,115.370003,113.720001,114.290001,IBM,1714000
3621,90.455928,114.339996,2001-11-21,115.25,113.050003,114.949997,IBM,4184700
3622,91.326158,115.440002,2001-11-20,116.800003,114.25,114.349998,IBM,6452200
3623,90.978066,115.00,2001-11-19,115.800003,113.769997,114.699997,IBM,4931300
3624,90.582509,114.50,2001-11-16,115.00,112.550003,115.00,IBM,6661500
3625,90.780287,114.75,2001-11-15,116.330002,113.839996,114.099998,IBM,7013800
3626,90.463841,114.349998,2001-11-14,116.849998,113.330002,116.699997,IBM,8091700
3627,92.322956,116.699997,2001-11-13,117.00,115.699997,115.699997,IBM,9216700
3628,90.86731,114.860001,2001-11-12,114.900002,112.050003,113.00,IBM,5608400
3629,90.250243,114.080002,2001-11-09,114.900002,113.099998,113.099998,IBM,5045900
3630,90.036639,113.809998,2001-11-08,115.559998,113.610001,113.959999,IBM,7991200
3631,90.068284,113.849998,2001-11-07,115.199997,113.029999,113.050003,IBM,10129700
3632,89.767661,113.610001,2001-11-06,114.800003,109.00,109.599998,IBM,8509700
3633,86.891556,109.970001,2001-11-05,110.589996,109.080002,109.949997,IBM,5708500
3634,86.52019,109.50,2001-11-02,110.300003,108.769997,109.150002,IBM,6216900
3635,86.828344,109.889999,2001-11-01,110.169998,106.900002,107.25,IBM,8024000
3636,85.390291,108.07,2001-10-31,111.120003,108.07,109.599998,IBM,7177700
3637,85.848573,108.650002,2001-10-30,109.75,107.760002,107.800003,IBM,8625100
3638,85.82487,108.620003,2001-10-29,110.699997,108.620003,110.50,IBM,7072800
3639,87.831823,111.160004,2001-10-26,112.099998,109.620003,110.00,IBM,10142500
3640,87.436754,110.660004,2001-10-25,110.849998,106.75,108.050003,IBM,9683400
3641,85.785361,108.57,2001-10-24,108.75,106.089996,106.50,IBM,8293200
3642,83.604576,105.809998,2001-10-23,106.690002,104.550003,105.75,IBM,7429300
3643,83.1621,105.25,2001-10-22,105.779999,101.900002,102.650002,IBM,7623900
3644,81.107741,102.650002,2001-10-19,102.739998,100.07,101.650002,IBM,11771900
3645,80.009449,101.260002,2001-10-18,103.75,100.779999,103.050003,IBM,10694900
3646,81.305276,102.900002,2001-10-17,106.699997,102.900002,106.300003,IBM,18920500
3647,80.475628,101.849998,2001-10-16,103.00,99.660004,101.870003,IBM,11946000
3648,80.59415,102.00,2001-10-15,102.760002,99.849998,99.849998,IBM,10204200
3649,79.677586,100.839996,2001-10-12,101.00,98.00,98.699997,IBM,11501200
3650,78.53979,99.400002,2001-10-11,99.400002,96.50,97.699997,IBM,11501600
3651,76.840991,97.25,2001-10-10,97.300003,94.900002,95.00,IBM,10636900
3652,76.754075,97.139999,2001-10-09,98.50,96.760002,98.50,IBM,7525300
3653,77.828664,98.50,2001-10-08,99.00,96.75,98.029999,IBM,7093400
3654,77.449395,98.019997,2001-10-05,98.449997,95.370003,96.650002,IBM,9708200
3655,76.888397,97.309998,2001-10-04,98.879997,96.800003,97.150002,IBM,9785100
3656,76.603947,96.949997,2001-10-03,97.620003,92.400002,92.900002,IBM,11117000
3657,74.091305,93.769997,2001-10-02,93.900002,92.099998,92.300003,IBM,7221200
3658,73.25376,92.709999,2001-10-01,93.480003,91.339996,91.720001,IBM,8676200
3659,72.471524,91.720001,2001-09-28,92.709999,89.900002,90.199997,IBM,11077200
3660,71.112485,90.00,2001-09-27,91.50,87.489998,91.300003,IBM,13172300
3661,72.139668,91.300003,2001-09-26,94.449997,90.300003,94.449997,IBM,13783100
3662,74.6286,94.449997,2001-09-25,96.00,93.410004,94.099998,IBM,12575100
3663,74.905153,94.800003,2001-09-24,95.540001,91.800003,91.800003,IBM,11201800
3664,71.507554,90.50,2001-09-21,93.50,89.50,90.599998,IBM,18364700
3665,73.798958,93.400002,2001-09-20,95.75,92.849998,94.099998,IBM,15182900
3666,75.853317,96.00,2001-09-19,96.849998,92.449997,96.400002,IBM,14883500
3667,76.169374,96.400002,2001-09-18,96.75,93.68,94.00,IBM,12305000
3668,73.751545,93.339996,2001-09-17,95.860001,92.550003,93.900002,IBM,15132800
3669,76.224683,96.470001,2001-09-10,97.400002,95.589996,96.00,IBM,10311500
3670,76.319496,96.589996,2001-09-07,98.150002,96.00,97.900002,IBM,10507000
3671,77.433595,98.00,2001-09-06,100.68,97.650002,100.68,IBM,9043100
3672,79.290419,100.349998,2001-09-05,102.830002,99.610001,101.50,IBM,11880700
3673,80.191177,101.489998,2001-09-04,103.129997,99.290001,100.150002,IBM,9891800
3674,78.974363,99.949997,2001-08-31,101.360001,99.239998,101.00,IBM,8126600
3675,79.298323,100.360001,2001-08-30,103.400002,98.860001,102.75,IBM,15015500
3676,82.277143,104.129997,2001-08-29,105.900002,103.82,105.75,IBM,4840300
3677,82.925056,104.949997,2001-08-28,107.169998,104.870003,106.900002,IBM,5808100
3678,84.434224,106.860001,2001-08-27,108.199997,106.639999,106.989998,IBM,4540900
3679,84.53694,106.989998,2001-08-24,107.800003,103.410004,103.949997,IBM,7711900
3680,81.384288,103.00,2001-08-23,104.699997,103.00,104.00,IBM,5474300
3681,82.142821,103.959999,2001-08-22,104.040001,101.760002,102.50,IBM,8029000
3682,80.507234,101.889999,2001-08-21,104.970001,101.400002,103.849998,IBM,6515900
3683,82.25344,104.099998,2001-08-20,105.00,102.800003,104.68,IBM,5612700
3684,82.640606,104.589996,2001-08-17,105.489998,103.900002,105.489998,IBM,7006200
3685,83.55717,105.75,2001-08-16,106.019997,103.660004,104.199997,IBM,6215200
3686,82.972469,105.010002,2001-08-15,106.589996,105.010002,106.349998,IBM,4712900
3687,83.91273,106.199997,2001-08-14,106.849998,105.400002,106.50,IBM,5730200
3688,83.644086,105.860001,2001-08-13,106.639999,104.650002,105.00,IBM,6024400
3689,82.925056,104.949997,2001-08-10,104.949997,102.809998,103.849998,IBM,5254800
3690,82.23764,104.080002,2001-08-09,104.540001,102.699997,103.699997,IBM,6763200
3691,82.324555,104.190002,2001-08-08,106.099998,104.099998,105.00,IBM,6398000
3692,83.841621,106.25,2001-08-07,107.370003,105.260002,105.800003,IBM,4029300
3693,84.046788,106.510002,2001-08-06,107.370003,105.790001,107.25,IBM,4176800
3694,85.364579,108.18,2001-08-03,110.089996,107.099998,107.800003,IBM,3704100
3695,85.853822,108.800003,2001-08-02,109.470001,107.209999,108.50,IBM,5675100
3696,84.480788,107.059998,2001-08-01,108.50,105.309998,105.349998,IBM,6036100
3697,83.020959,105.209999,2001-07-31,107.00,105.150002,105.900002,IBM,5603000
3698,83.525981,105.849998,2001-07-30,106.25,104.760002,104.900002,IBM,4030800
3699,82.618517,104.699997,2001-07-27,105.949997,104.110001,104.75,IBM,4346500
3700,83.644346,106.00,2001-07-26,106.00,102.93,104.75,IBM,8428700
3701,82.768448,104.889999,2001-07-25,105.699997,102.730003,104.50,IBM,6247600
3702,82.468593,104.510002,2001-07-24,106.150002,103.790001,104.849998,IBM,7299800
3703,83.525981,105.849998,2001-07-23,106.949997,105.300003,105.699997,IBM,6315700
3704,83.407615,105.699997,2001-07-20,105.699997,103.029999,103.400002,IBM,8991700
3705,82.066151,104.00,2001-07-19,106.00,103.099998,105.599998,IBM,13644500
3706,82.287098,104.279999,2001-07-18,107.599998,103.199997,106.099998,IBM,11670300
3707,85.640762,108.529999,2001-07-17,108.580002,104.75,106.099998,IBM,8662400
3708,85.080504,107.82,2001-07-16,109.379997,107.279999,108.529999,IBM,5330100
3709,85.640762,108.529999,2001-07-13,109.300003,106.110001,106.150002,IBM,7841800
3710,84.630718,107.25,2001-07-12,107.800003,105.620003,105.900002,IBM,8766400
3711,81.947785,103.849998,2001-07-11,104.129997,101.559998,101.599998,IBM,8895400
3712,80.456391,101.959999,2001-07-10,105.400002,101.599998,104.730003,IBM,10266600
3713,82.634302,104.720001,2001-07-09,106.949997,103.650002,106.50,IBM,9312600
3714,84.038895,106.50,2001-07-06,110.900002,105.809998,110.900002,IBM,11704600
3715,88.457841,112.099998,2001-07-05,113.260002,111.790001,112.599998,IBM,4419000
3716,89.15225,112.980003,2001-07-03,114.190002,112.760002,114.099998,IBM,3325800
3717,90.23331,114.349998,2001-07-02,115.400002,112.959999,113.50,IBM,5913100
3718,89.562578,113.50,2001-06-29,116.650002,113.00,115.599998,IBM,9477400
3719,90.825133,115.099998,2001-06-28,116.949997,113.75,113.800003,IBM,8181000
3720,89.578358,113.519997,2001-06-27,114.18,112.449997,113.099998,IBM,4814100
3721,89.199594,113.040001,2001-06-26,114.050003,111.099998,111.25,IBM,7081900
3722,88.891847,112.650002,2001-06-25,114.900002,111.779999,113.75,IBM,5675900
3723,89.065449,112.870003,2001-06-22,114.43,112.50,112.599998,IBM,5607200
3724,88.852389,112.599998,2001-06-21,114.699997,111.360001,112.150002,IBM,8155800
3725,89.239046,113.089996,2001-06-20,114.989998,111.760002,113.50,IBM,8828300
3726,90.619966,114.839996,2001-06-19,117.25,114.559998,116.260002,IBM,6152800
3727,90.170181,114.269997,2001-06-18,115.440002,113.309998,113.980003,IBM,5182800
3728,89.641487,113.599998,2001-06-15,115.449997,113.379997,115.099998,IBM,12470100
3729,91.338048,115.75,2001-06-14,116.080002,113.989998,115.599998,IBM,7502500
3730,91.961436,116.540001,2001-06-13,118.470001,116.529999,117.25,IBM,5703200
3731,92.521694,117.25,2001-06-12,117.800003,115.550003,116.75,IBM,7301500
3732,92.608496,117.360001,2001-06-11,118.139999,116.099998,116.300003,IBM,6542700
3733,91.614231,116.099998,2001-06-08,117.50,115.599998,117.50,IBM,3099100
3734,92.521694,117.25,2001-06-07,118.25,117.00,117.00,IBM,6423700
3735,92.718969,117.50,2001-06-06,119.00,116.50,117.599998,IBM,9624200
3736,92.300748,116.970001,2001-06-05,117.599998,113.559998,113.639999,IBM,6154400
3737,89.673052,113.639999,2001-06-04,114.75,112.849998,113.25,IBM,3812200
3738,89.081228,112.889999,2001-06-01,113.599998,111.900002,112.50,IBM,5138900
3739,88.221115,111.800003,2001-05-31,113.860001,111.639999,112.650002,IBM,6724100
3740,88.891847,112.650002,2001-05-30,114.099998,112.00,114.00,IBM,9598700
3741,90.959279,115.269997,2001-05-29,117.589996,115.080002,117.349998,IBM,5818000
3742,92.955701,117.800003,2001-05-25,119.900002,117.760002,119.519997,IBM,5629100
3743,94.376073,119.599998,2001-05-24,119.599998,117.50,117.50,IBM,7726400
3744,92.64006,117.400002,2001-05-23,118.949997,117.099998,117.800003,IBM,6402600
3745,93.12141,118.010002,2001-05-22,119.699997,117.25,119.699997,IBM,6005300
3746,93.93418,119.040001,2001-05-21,119.900002,117.550003,117.949997,IBM,8409400
3747,92.671625,117.440002,2001-05-18,117.68,114.900002,115.07,IBM,6714900
3748,90.801461,115.07,2001-05-17,117.089996,115.050003,115.800003,IBM,6887700
3749,91.377505,115.800003,2001-05-16,115.800003,112.199997,112.50,IBM,7796700
3750,89.625708,113.580002,2001-05-15,114.150002,112.50,113.50,IBM,5873400
3751,88.820825,112.559998,2001-05-14,113.18,111.00,111.199997,IBM,5254800
3752,88.229002,111.809998,2001-05-11,114.150002,110.959999,113.75,IBM,8390200
3753,90.904042,115.199997,2001-05-10,118.900002,115.199997,118.50,IBM,7993900
3754,92.308641,116.980003,2001-05-09,118.18,115.300003,116.199997,IBM,7680200
3755,92.876786,117.699997,2001-05-08,117.75,115.50,117.25,IBM,7605800
3756,91.345938,115.900002,2001-05-07,117.25,115.00,116.199997,IBM,6088600
3757,91.314412,115.860001,2001-05-04,115.860001,111.199997,112.00,IBM,8681400
3758,89.612017,113.699997,2001-05-03,115.099998,112.349998,114.599998,IBM,6578000
3759,90.951866,115.400002,2001-05-02,118.949997,113.739998,118.300003,IBM,9706200
3760,93.402996,118.510002,2001-05-01,118.650002,114.900002,115.849998,IBM,7790800
3761,90.746947,115.139999,2001-04-30,118.050003,114.720001,116.400002,IBM,7357200
3762,91.582378,116.199997,2001-04-27,116.900002,114.550003,116.800003,IBM,7390600
3763,89.643543,113.739998,2001-04-26,116.699997,113.68,114.949997,IBM,7346100
3764,90.518384,114.849998,2001-04-25,114.849998,111.989998,112.00,IBM,6858500
